X,Y,CONDITION,INTERSECTION_ID,NOTES,STATUS,ESTIMATED_YEAR_OF_IMPROVEMENT,YEAR_INSPECTED,GIS_ID,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE,SE_ANNO_CAD_DATA,GLOBALID,OBJECTID
-8564399.42979264,4703493.59520433,Fair,,yes,1,2030,2016,ADA_BusStopPt_611,mkeke,2016/08/08 16:22:52+00,ADA,2024/06/27 20:40:41+00,,{4ED22C49-8950-4E57-8DB0-086475319242},611
-8564383.0682292,4703452.60762566,Fair,,yes,1,2030,2016,ADA_BusStopPt_612,mkeke,2016/08/08 16:32:50+00,ADA,2024/06/27 20:40:41+00,,{F7F7EC04-1412-4E12-B327-E5BDC1DD2825},612
-8562270.21744524,4706579.58867462,Non-Compliant,,yes,1,2030,2016,ADA_BusStopPt_613,kshedrick,2016/08/08 16:35:38+00,ADA,2024/06/27 20:40:41+00,,{053DA6F9-0434-4CBC-9425-14BEFD6859BD},613
-8564850.39093826,4704545.19985433,Fair,,yes,1,2030,2016,ADA_BusStopPt_614,mkeke,2016/08/08 16:49:36+00,ADA,2024/06/27 20:40:41+00,,{FE0891CA-A016-4234-90F0-B5CC081682C5},614
-8564829.82569794,4704731.2632799,Fair,,yes,1,2030,2016,ADA_BusStopPt_615,mkeke,2016/08/08 16:51:25+00,ADA,2024/06/27 20:40:41+00,,{1F413CD6-ECC7-4112-8815-EA77CE454F88},615
-8562457.62476212,4706980.17488099,Non-Compliant,,yes,1,2030,2016,ADA_BusStopPt_616,kshedrick,2016/08/08 17:32:45+00,ADA,2024/06/27 20:40:41+00,,{AB177FE9-8DA9-44D7-8284-64B42858005D},616
-8573010.69626738,4697183.22151074,Fair,,YES,1,2030,2016,ADA_BusStopPt_617,jmohammad,2016/08/08 17:48:16+00,ADA,2024/06/27 20:40:41+00,,{53CB491E-397C-43B1-9C54-B81BEF848DC9},617
-8572988.41869045,4697193.15375189,Fair,,YES,1,2030,2016,ADA_BusStopPt_618,jmohammad,2016/08/08 17:55:52+00,ADA,2024/06/27 20:40:41+00,,{463F6095-2D4A-4B1E-AA86-286F16540217},618
-8574466.36332798,4711110.12839499,Non-Compliant,,Yes,1,2030,2016,ADA_BusStopPt_619,hseyedinejad,2016/08/08 18:02:46+00,ADA,2024/06/27 20:40:41+00,,{88255F61-9E9D-4CCE-89ED-9E7E9109B275},619
-8575672.08165385,4712388.34234469,Fair,,Yes,1,2030,2016,ADA_BusStopPt_620,cwright,2016/08/08 18:10:10+00,ADA,2024/06/27 20:40:41+00,,{0DFB8189-3260-4113-92CF-6AEF54208C61},620
-8575671.73931073,4711847.63039867,Good,,Yes,1,2030,2016,ADA_BusStopPt_621,cwright,2016/08/08 18:46:45+00,ADA,2024/06/27 20:40:41+00,,{F25A1FA9-2DFA-4608-80E9-6F4FB41CD611},621
-8571815.66473249,4696503.54647928,Non-Compliant,,no,1,2030,2016,ADA_BusStopPt_622,dwilkins,2016/08/08 18:55:09+00,ADA,2024/06/27 20:40:41+00,,{409F7CDA-D21D-450D-A616-DF180D4C060D},622
-8571769.18430075,4696647.44025463,Fair,,no,1,2030,2016,ADA_BusStopPt_623,dwilkins,2016/08/08 18:57:42+00,ADA,2024/06/27 20:40:41+00,,{E7239F74-0D26-4329-96F1-07412CA12F3A},623
-8574599.39112902,4711082.45146936,Non-Compliant,,Yes,1,2030,2016,ADA_BusStopPt_624,hseyedinejad,2016/08/08 19:13:07+00,ADA,2024/06/27 20:40:41+00,,{7F956247-D8B2-494C-8810-6B949043CB59},624
-8575671.61728772,4711675.01595671,Good,,Yes,1,2030,2016,ADA_BusStopPt_625,cwright,2016/08/08 19:17:27+00,ADA,2024/06/27 20:40:41+00,,{A01D37C4-3123-4199-88DF-0010BFBF56E6},625
-8562007.42554161,4706559.53870178,Fair,,no,1,2030,2016,ADA_BusStopPt_626,kshedrick,2016/08/08 16:38:30+00,ADA,2024/06/27 20:40:41+00,,{063F3155-82E6-48EF-B85D-CF8479FCDE5F},626
-8562439.0304204,4706737.14849541,Fair,,no,1,2030,2016,ADA_BusStopPt_627,kshedrick,2016/08/08 17:23:24+00,ADA,2024/06/27 20:40:41+00,,{62D5FB3E-0FE3-4804-9A94-8120881B1282},627
-8562457.55620086,4706782.00810453,Non-Compliant,,no,1,2030,2016,ADA_BusStopPt_628,kshedrick,2016/08/08 17:25:27+00,ADA,2024/06/27 20:40:41+00,,{AEDE141F-A82E-471D-8A42-D56242B01756},628
-8572445.84783496,4697093.93864431,Fair,,yes,1,2030,2016,ADA_BusStopPt_629,jmohammad,2016/08/08 17:43:52+00,ADA,2024/06/27 20:40:41+00,,{95372726-6BA1-4F30-8FDF-16C274A962BE},629
-8575669.16719958,4712598.86797772,Good,,Yes,1,2030,2016,ADA_BusStopPt_630,cwright,2016/08/08 18:00:20+00,ADA,2024/06/27 20:40:41+00,,{67C29A90-876C-4BA6-934E-EF282CB38E45},630
-8575334.32433431,4714802.38314833,Good,,Yes,1,2030,2016,ADA_BusStopPt_631,sbennett,2016/08/08 18:27:57+00,ADA,2024/06/27 20:40:41+00,,{E3BB8262-189A-4B9E-9716-2C88F7C82A70},631
-8575670.70694016,4712085.15546948,Good,,Yes,1,2030,2016,ADA_BusStopPt_632,cwright,2016/08/08 18:32:39+00,ADA,2024/06/27 20:40:41+00,,{16FD3413-5AC9-4433-8EBC-1818B7967083},632
-8564646.66061423,4704297.208556,Non-Compliant,,no,1,2030,2016,ADA_BusStopPt_633,mkeke,2016/08/08 19:21:10+00,ADA,2024/06/27 20:40:41+00,,{8D0B1510-378C-48A9-A8B7-36EAD18FA613},633
-8564420.84839919,4704298.70978748,Fair,,yes,1,2030,2016,ADA_BusStopPt_634,mkeke,2016/08/08 19:29:11+00,ADA,2024/06/27 20:40:41+00,,{647BB74C-3557-4B9C-9822-A146531AD22E},634
-8574619.09164552,4711334.5576418,Non-Compliant,,Yes,1,2030,2016,ADA_BusStopPt_635,hseyedinejad,2016/08/08 19:33:10+00,ADA,2024/06/27 20:40:41+00,,{6A52DD43-B5DA-40EC-BA7C-8662EF1CCF11},635
-8564220.53321438,4704296.9531729,Fair,,no,1,2030,2016,ADA_BusStopPt_636,mkeke,2016/08/08 19:35:02+00,ADA,2024/06/27 20:40:41+00,,{1E8FB1D0-7613-47EA-A6CF-026B505F27A8},636
-8575649.73241591,4711437.21693247,Good,,yes,1,2030,2016,ADA_BusStopPt_637,cwright,2016/08/08 19:58:53+00,ADA,2024/06/27 20:40:41+00,,{F8F4CE5F-F52A-41BC-BDB1-9BE4BA5B07E0},637
-8564389.75639495,4704351.14113141,Non-Compliant,,no,1,2030,2016,ADA_BusStopPt_638,mkeke,2016/08/08 19:59:59+00,ADA,2024/06/27 20:40:41+00,,{8D89AA70-34EA-458B-818A-5CC20A6381C3},638
-8571030.79716176,4697254.64963515,Non-Compliant,,no,1,2030,2016,ADA_BusStopPt_639,dwilkins,2016/08/08 20:03:46+00,ADA,2024/06/27 20:40:41+00,,{BD78BF9B-55E6-4BF2-B7DA-40CCB765A306},639
-8575487.78043312,4718237.9427188,Non-Compliant,,,5,2030,2016,ADA_BusStopPt_640,pkhouri,2016/08/08 20:06:33+00,ADA,2024/06/27 20:40:41+00,,{D24062EE-AFA8-4784-88B2-72225EAB18F5},640
-8570908.9886182,4697375.54919453,Fair,,no,1,2030,2016,ADA_BusStopPt_641,dwilkins,2016/08/08 20:06:47+00,ADA,2024/06/27 20:40:41+00,,{2ABB3452-2F2A-4969-8383-40CC43033820},641
-8563986.31804852,4703849.86690589,Non-Compliant,,yes,1,2030,2016,ADA_BusStopPt_642,mkeke,2016/08/08 17:58:01+00,ADA,2024/06/27 20:40:41+00,,{0FDFF02F-93E6-4A04-B4B6-0EBC1FD87629},642
-8563984.21139751,4704270.32636369,Fair,,yes,1,2030,2016,ADA_BusStopPt_643,mkeke,2016/08/08 18:16:12+00,ADA,2024/06/27 20:40:41+00,,{5BB0874B-B1EE-4CF0-B3BB-C18D2EDD0469},643
-8564050.50143606,4704517.19640484,Fair,,yes,1,2030,2016,ADA_BusStopPt_644,mkeke,2016/08/08 18:21:26+00,ADA,2024/06/27 20:40:41+00,,{D9833CE3-5A32-44C4-83D9-9C5CC59DD5C3},644
-8564179.74325924,4704791.62904842,Good,,yes,1,2030,2016,ADA_BusStopPt_645,mkeke,2016/08/08 18:24:54+00,ADA,2024/06/27 20:40:41+00,,{18BEE981-7123-411B-B891-EE2439C35FAB},645
-8564233.35245382,4704837.89877435,Fair,,yes,1,2030,2016,ADA_BusStopPt_646,mkeke,2016/08/08 18:27:08+00,ADA,2024/06/27 20:40:41+00,,{F58BA3A8-7392-42C8-91F6-023125708649},646
-8571671.31075801,4697163.15908263,Good,,yes,1,2030,2016,ADA_BusStopPt_647,dwilkins,2016/08/08 18:28:39+00,ADA,2024/06/27 20:40:41+00,,{2522B7C0-770A-4B2A-93D3-EBD83B8ADEB6},647
-8571657.10014565,4697336.63547331,Good,,no,1,2030,2016,ADA_BusStopPt_648,dwilkins,2016/08/08 18:35:41+00,ADA,2024/06/27 20:40:41+00,,{5CA9B8CE-D7C3-457D-85CC-65860551CC11},648
-8563223.26358348,4708045.50175664,Fair,,yes,1,2030,2016,ADA_BusStopPt_649,kshedrick,2016/08/08 18:59:54+00,ADA,2024/06/27 20:40:41+00,,{79434F93-DD15-4A41-8B31-1361EB3EA326},649
-8572753.76579736,4697551.99033105,Non-Compliant,,yes,1,2030,2016,ADA_BusStopPt_650,jmohammad,2016/08/08 19:18:29+00,ADA,2024/06/27 20:40:41+00,,{ADA5980A-612B-45BE-84B3-61253CAA7C0C},650
-8563423.53722493,4708246.1626497,Fair,,yes,1,2030,2016,ADA_BusStopPt_651,kshedrick,2016/08/08 19:24:58+00,ADA,2024/06/27 20:40:41+00,,{18CD7596-6D44-42D7-A39E-781A417ED8EE},651
-8563424.13840348,4708278.80823868,Non-Compliant,,yes,1,2030,2016,ADA_BusStopPt_652,kshedrick,2016/08/08 19:26:20+00,ADA,2024/06/27 20:40:41+00,,{996AE667-D889-499E-9FB1-C80495558002},652
-8570744.46806939,4697518.50132007,Non-Compliant,,no,1,2030,2016,ADA_BusStopPt_653,dwilkins,2016/08/08 19:38:08+00,ADA,2024/06/27 20:40:41+00,,{88FF049F-53ED-4FB5-9804-C0C6786E41F0},653
-8563777.82816956,4708604.16071219,Fair,,yes,1,2030,2016,ADA_BusStopPt_654,kshedrick,2016/08/08 19:39:44+00,ADA,2024/06/27 20:40:41+00,,{CCBC5A67-BB67-40D2-9A35-AE76B20595B7},654
-8564804.29872629,4706136.50665089,Good,,yes,1,2030,2016,ADA_BusStopPt_655,bblowe,2016/08/08 19:50:37+00,ADA,2024/06/27 20:40:41+00,,{1DAA887C-AA1E-48ED-B3A5-28023696DD95},655
-8564678.51153298,4706004.61341263,Good,,yes,1,2030,2016,ADA_BusStopPt_656,bblowe,2016/08/08 19:57:16+00,ADA,2024/06/27 20:40:41+00,,{DBF5416D-1D83-4010-A8CD-2B8C57889EBB},656
-8574633.41014864,4711361.79088225,Fair,,Yes,1,2030,2016,ADA_BusStopPt_657,hseyedinejad,2016/08/08 20:04:27+00,ADA,2024/06/27 20:40:41+00,,{E57D4979-56C9-4085-9904-46F7799F8973},657
-8563949.69595862,4704027.55354997,Good,,yes,1,2030,2016,ADA_BusStopPt_658,mkeke,2016/08/08 18:10:38+00,ADA,2024/06/27 20:40:41+00,,{7CCA452E-A9BE-4AF6-B07B-46672129E2A6},658
-8563930.58358623,4704039.24900576,Fair,,yes,1,2030,2016,ADA_BusStopPt_659,mkeke,2016/08/08 18:11:05+00,ADA,2024/06/27 20:40:41+00,,{377EE9C6-BAD0-4755-ABAC-4BB220E352FD},659
-8564011.85324797,4704403.39339055,Non-Compliant,,no,1,2030,2016,ADA_BusStopPt_660,mkeke,2016/08/08 18:20:13+00,ADA,2024/06/27 20:40:41+00,,{37F40EF6-B1A1-4FCB-BDDB-46EF56DC1BFF},660
-8564090.28277761,4704544.6231296,Non-Compliant,,yes,1,2030,2016,ADA_BusStopPt_661,mkeke,2016/08/08 18:23:10+00,ADA,2024/06/27 20:40:41+00,,{A66C7EBB-69CC-45EC-A604-754EC5097B92},661
-8563137.10831348,4707985.00396964,Fair,,yes,1,2030,2016,ADA_BusStopPt_662,kshedrick,2016/08/08 18:49:04+00,ADA,2024/06/27 20:40:41+00,,{A18C82D7-E556-4687-8DF0-A1E415F2FD17},662
-8563233.33973277,4708081.28209314,Non-Compliant,,yes,1,2030,2016,ADA_BusStopPt_663,kshedrick,2016/08/08 19:07:25+00,ADA,2024/06/27 20:40:41+00,,{7A406CE3-3669-4F98-B66C-828D20811CC7},663
-8570774.98813717,4697513.83500685,Fair,,no,1,2030,2016,ADA_BusStopPt_664,dwilkins,2016/08/08 19:37:49+00,ADA,2024/06/27 20:40:41+00,,{A5C711C7-13B3-4DF9-ACDF-3D274E23ADE4},664
-8563731.30549831,4708583.47815306,Non-Compliant,,yes,1,2030,2016,ADA_BusStopPt_665,kshedrick,2016/08/08 19:38:43+00,ADA,2024/06/27 20:40:41+00,,{DC12D693-1974-4FDC-A4DC-5FC7BBA5DA27},665
-8564691.65563001,4705957.47764215,Good,,yes,1,2030,2016,ADA_BusStopPt_666,bblowe,2016/08/08 19:58:08+00,ADA,2024/06/27 20:40:41+00,,{8A7F10FD-1CFC-4108-AD3E-85C43D3076BF},666
-8574508.37236761,4711470.9827012,Fair,,Yes,1,2030,2016,ADA_BusStopPt_667,hseyedinejad,2016/08/08 20:19:49+00,ADA,2024/06/27 20:40:41+00,,{0A12F98E-E9AF-4A52-83C2-31BC4A950F61},667
-8575119.1740685,4718696.57818472,Fair,,Yes,1,2030,2016,ADA_BusStopPt_668,pkhouri,2016/08/08 20:53:17+00,ADA,2024/06/27 20:40:41+00,,{3E644AD9-E594-4CE8-8CDF-D4AB340DF2C3},668
-8575275.76013907,4718505.90871779,Fair,,Yes,1,2030,2016,ADA_BusStopPt_669,pkhouri,2016/08/08 21:01:50+00,ADA,2024/06/27 20:40:41+00,,{E7D06894-5E02-4A13-80C0-B5557BD6DD85},669
-8575298.68204384,4718506.98714978,Fair,,Yes,1,2030,2016,ADA_BusStopPt_670,pkhouri,2016/08/08 21:02:11+00,ADA,2024/06/27 20:40:41+00,,{51AB6360-D45A-47F7-AFEE-CD46F1B952E5},670
-8572490.79608526,4697652.61848827,Good,,yes,1,2030,2016,ADA_BusStopPt_671,jmohammad,2016/08/08 21:55:34+00,ADA,2024/06/27 20:40:41+00,,{8A015AD2-7889-4D71-9DBA-28F7E018F144},671
-8572518.61384217,4697661.84363281,Fair,,yes,1,2030,2016,ADA_BusStopPt_672,jmohammad,2016/08/08 21:56:38+00,ADA,2024/06/27 20:40:41+00,,{5496C310-75A6-406C-9503-3292DD2B387B},672
-8564588.91505449,4704314.47179092,Fair,,no,1,2030,2016,ADA_BusStopPt_673,mkeke,2016/08/08 19:24:03+00,ADA,2024/06/27 20:40:41+00,,{0673B830-58B8-4349-9BC0-FE4B554D3169},673
-8575671.92005386,4711343.69111067,Good,,Yes,1,2030,2016,ADA_BusStopPt_674,cwright,2016/08/08 19:31:42+00,ADA,2024/06/27 20:40:41+00,,{B19EEBB1-BD98-45B7-9738-9B32BA93D20F},674
-8572606.53931467,4697729.26506553,Fair,,Yes,1,2030,2016,ADA_BusStopPt_675,jmohammad,2016/08/08 19:35:21+00,ADA,2024/06/27 20:40:41+00,,{720DE369-54E0-4646-92C4-984D2862A37F},675
-8564015.91997134,4704296.82882528,Non-Compliant,,no,1,2030,2016,ADA_BusStopPt_676,mkeke,2016/08/08 19:39:53+00,ADA,2024/06/27 20:40:41+00,,{32E8D5FF-3187-4D26-AD4E-D603ED20710F},676
-8574479.31374987,4711350.33470534,Fair,,Yes,1,2030,2016,ADA_BusStopPt_677,hseyedinejad,2016/08/08 19:50:09+00,ADA,2024/06/27 20:40:41+00,,{5B375996-F64E-4D7C-B0B8-D8612172BEB9},677
-8564791.60638157,4704386.580899,Fair,,no,1,2030,2016,ADA_BusStopPt_678,mkeke,2016/08/08 19:54:30+00,ADA,2024/06/27 20:40:41+00,,{1CDC6787-0A94-4BEE-A28B-384791D9761E},678
-8575599.80159605,4718110.36225442,Fair,,No,1,2030,2016,ADA_BusStopPt_679,pkhouri,2016/08/08 19:58:55+00,ADA,2024/06/27 20:40:41+00,,{72A9516E-D490-41D7-8545-40FF3D16EAEF},679
-8575525.51758427,4718238.94641325,Non-Compliant,,,5,2030,2016,ADA_BusStopPt_680,pkhouri,2016/08/08 20:06:13+00,ADA,2024/06/27 20:40:41+00,,{EBE6C01A-BD78-43CF-80A6-1838C3D8F182},680
-8570600.8722587,4697660.82006046,Fair,,no,1,2030,2016,ADA_BusStopPt_681,dwilkins,2016/08/08 20:14:21+00,ADA,2024/06/27 20:40:41+00,,{D2E0D4FD-BFBE-4E91-A64E-F3CF2AA0D36D},681
-8575648.47349762,4711854.0468858,Non-Compliant,,yes,1,2030,2016,ADA_BusStopPt_682,cwright,2016/08/08 20:27:06+00,ADA,2024/06/27 20:40:41+00,,{E1F80180-3645-4DE1-A9FF-6955149D1EAC},682
-8570799.69394587,4698251.07289732,Good,,yes,1,2030,2016,ADA_BusStopPt_683,dwilkins,2016/08/08 20:35:11+00,ADA,2024/06/27 20:40:41+00,,{917E49F0-F3B5-47C2-8273-664476CDF0AF},683
-8575649.09240727,4712170.39118679,Fair,,Yes,1,2030,2016,ADA_BusStopPt_684,cwright,2016/08/08 20:35:41+00,ADA,2024/06/27 20:40:41+00,,{444300F9-FF14-438D-9A57-F15D84CE46D9},684
-8570717.45475645,4698076.66826904,Good,,yes,1,2030,2016,ADA_BusStopPt_685,dwilkins,2016/08/08 20:40:45+00,ADA,2024/06/27 20:40:41+00,,{E40721D3-8CF9-4EED-827E-4ACBE4DE9926},685
-8574682.40958376,4711455.75335827,Fair,,Yes,1,2030,2016,ADA_BusStopPt_686,hseyedinejad,2016/08/08 20:47:12+00,ADA,2024/06/27 20:40:41+00,,{D3FD02BA-8A38-421B-8C73-079C97E39BAE},686
-8575750.6739972,4711183.39580549,Fair,,yes,1,2030,2016,ADA_BusStopPt_687,cwright,2016/08/08 20:52:13+00,ADA,2024/06/27 20:40:41+00,,{40DD7FCF-7EB6-4900-902A-80BFFAEF3F0F},687
-8570497.46387381,4697889.2593626,Non-Compliant,,no,1,2030,2016,ADA_BusStopPt_688,dwilkins,2016/08/08 20:55:58+00,ADA,2024/06/27 20:40:41+00,,{9F5C2934-919A-4339-84F5-2F669DB71969},688
-8574668.28842509,4711430.74286476,Non-Compliant,,Yes,1,2030,2016,ADA_BusStopPt_689,hseyedinejad,2016/08/08 20:06:33+00,ADA,2024/06/27 20:40:41+00,,{A3A7707F-DCCB-41A1-95DA-6367E173A87A},689
-8574922.69431127,4718936.87749791,Fair,,Yes,1,2030,2016,ADA_BusStopPt_690,pkhouri,2016/08/08 20:46:26+00,ADA,2024/06/27 20:40:41+00,,{FB0BDBA4-670F-4A26-BF46-C7F1EEE001EF},690
-8575104.52141672,4718744.64761649,Non-Compliant,,Yes,1,2030,2016,ADA_BusStopPt_691,pkhouri,2016/08/08 20:52:20+00,ADA,2024/06/27 20:40:41+00,,{9BB5C6EF-CCED-47DC-A919-74F4C832A538},691
-8575496.71986302,4718233.48959253,Non-Compliant,,Yes,1,2030,2016,ADA_BusStopPt_692,pkhouri,2016/08/08 21:04:42+00,ADA,2024/06/27 20:40:41+00,,{44015B3F-A63E-499E-9B9E-7C161E2215E6},692
-8575524.08141781,4718230.54137234,Fair,,Yes,1,2030,2016,ADA_BusStopPt_693,pkhouri,2016/08/08 21:05:07+00,ADA,2024/06/27 20:40:41+00,,{9A9E577E-9086-4135-9461-A1470584F161},693
-8562923.00159626,4707114.21727862,Fair,,yes,1,2030,2016,ADA_BusStopPt_694,kshedrick,2016/08/08 22:02:47+00,ADA,2024/06/27 20:40:41+00,,{998E53B5-87D7-40EE-9412-C1A797ED6F3B},694
-8562884.73038298,4707137.95686173,Fair,,yes,1,2030,2016,ADA_BusStopPt_695,kshedrick,2016/08/08 22:05:46+00,ADA,2024/06/27 20:40:41+00,,{EEFC345C-593F-4A5E-AC8A-EC01BE063758},695
-8575305.2883384,4718514.49559037,Non-Compliant,,,5,2030,2016,ADA_BusStopPt_696,pkhouri,2016/08/08 20:16:25+00,ADA,2024/06/27 20:40:41+00,,{B9D8BAE5-F921-4A0B-B1E8-D6F7DB3B2390},696
-8570579.33319745,4697707.0640572,Non-Compliant,,no,1,2030,2016,ADA_BusStopPt_697,dwilkins,2016/08/08 20:18:08+00,ADA,2024/06/27 20:40:41+00,,{9EF1052A-8E9D-4BB7-B538-A12A76827957},697
-8575254.29958143,4714222.24794138,Good,,Yes,1,2030,2016,ADA_BusStopPt_698,sbennett,2016/08/08 20:24:43+00,ADA,2024/06/27 20:40:41+00,,{353B35C8-4627-4350-87D6-7448F0EAAE86},698
-8575233.0563461,4714228.37642538,Good,,Yes,1,2030,2016,ADA_BusStopPt_699,sbennett,2016/08/08 20:24:54+00,ADA,2024/06/27 20:40:41+00,,{25442C53-E680-426C-A251-4ED10058B42C},699
-8570821.05425116,4698247.36012739,Fair,,yes,1,2030,2016,ADA_BusStopPt_700,dwilkins,2016/08/08 20:34:38+00,ADA,2024/06/27 20:40:41+00,,{1A8C132B-6181-472C-967D-6DA1E66AAB2B},700
-8575254.71914219,4713979.18721666,Non-Compliant,,Yes,1,2030,2016,ADA_BusStopPt_701,sbennett,2016/08/08 20:37:51+00,ADA,2024/06/27 20:40:41+00,,{66971701-8C5C-41A9-8960-40579CD6135A},701
-8570729.00756829,4698122.79936164,Good,,yes,1,2030,2016,ADA_BusStopPt_702,dwilkins,2016/08/08 20:39:02+00,ADA,2024/06/27 20:40:41+00,,{3F0DC821-7EAF-46F8-8D25-9240BFB1B90B},702
-8574202.05936709,4711535.14615347,Fair,,Yes,1,2030,2016,ADA_BusStopPt_703,hseyedinejad,2016/08/08 20:43:41+00,ADA,2024/06/27 20:40:41+00,,{CB7F6681-7788-48CF-A50F-F84B7714BA3E},703
-8575233.66293054,4713917.31862788,Fair,,Yes,1,2030,2016,ADA_BusStopPt_704,sbennett,2016/08/08 20:43:55+00,ADA,2024/06/27 20:40:41+00,,{B91FC8F8-B4FC-4D8F-9846-347EC393BC27},704
-8570598.40813381,4697972.21079482,Fair,,yes,1,2030,2016,ADA_BusStopPt_705,dwilkins,2016/08/08 20:45:14+00,ADA,2024/06/27 20:40:41+00,,{B44065D3-3ED1-473B-AB1D-AD7307F65619},705
-8574661.25753744,4711504.72462533,Non-Compliant,,Yes,1,2030,2016,ADA_BusStopPt_706,hseyedinejad,2016/08/08 20:45:42+00,ADA,2024/06/27 20:40:41+00,,{4805FE4A-5935-4044-AB24-42E4AB8C521C},706
-8570558.21125816,4697966.75302462,Good,,yes,1,2030,2016,ADA_BusStopPt_707,dwilkins,2016/08/08 20:51:17+00,ADA,2024/06/27 20:40:41+00,,{827176ED-AAD1-49D9-9220-39DE6D77FFC8},707
-8575232.4609816,4713711.693441,Fair,,Yes,1,2030,2016,ADA_BusStopPt_708,sbennett,2016/08/08 21:02:03+00,ADA,2024/06/27 20:40:41+00,,{36F3E2D6-CD33-4F1B-8ADE-3A9917CF66C9},708
-8574549.3269959,4711471.17607117,Non-Compliant,,Yes,1,2030,2016,ADA_BusStopPt_709,hseyedinejad,2016/08/08 21:44:29+00,ADA,2024/06/27 20:40:41+00,,{FEAF6ED2-5A8B-4C28-B287-B65E436A3347},709
-8576484.41345397,4711541.41049344,Non-Compliant,,yes,1,2030,2016,ADA_BusStopPt_710,cwright,2016/08/08 22:00:11+00,ADA,2024/06/27 20:40:41+00,,{D7AC1CB7-B155-4FBB-97F1-A8959657990C},710
-8576684.89737984,4711837.90741308,Non-Compliant,,yes,1,2030,2016,ADA_BusStopPt_711,cwright,2016/08/08 22:19:48+00,ADA,2024/06/27 20:40:41+00,,{D168CAB4-7F65-4D1A-9262-FF33D18C8E29},711
-8570466.61306354,4697890.34686686,Fair,,no,1,2030,2016,ADA_BusStopPt_712,dwilkins,2016/08/08 20:56:46+00,ADA,2024/06/27 20:40:41+00,,{D46D14F1-5E0F-4E2C-B3DE-6C90D62ADAE8},712
-8576045.9510776,4711255.41049093,Fair,,yes,1,2030,2016,ADA_BusStopPt_713,cwright,2016/08/08 21:25:17+00,ADA,2024/06/27 20:40:41+00,,{64D3EFC6-58FF-4AAF-AAF6-4D57934602A7},713
-8576384.56178639,4711349.92076348,Good,,yes,1,2030,2016,ADA_BusStopPt_714,cwright,2016/08/08 21:38:44+00,ADA,2024/06/27 20:40:41+00,,{6341F4EA-E94D-412F-96BD-B5EC1C0EE369},714
-8574534.40246931,4711492.61245074,Fair,,Yes,1,2030,2016,ADA_BusStopPt_715,hseyedinejad,2016/08/08 21:42:25+00,ADA,2024/06/27 20:40:41+00,,{D07D3654-069B-4CB0-B652-E289D842D5F1},715
-8574718.71666441,4711701.61297678,Fair,,Yes,1,2030,2016,ADA_BusStopPt_716,hseyedinejad,2016/08/08 21:57:41+00,ADA,2024/06/27 20:40:41+00,,{711DB59B-2D24-4518-9391-A090005B6C0D},716
-8574702.06063408,4711731.14821879,Fair,,Yes,1,2030,2016,ADA_BusStopPt_717,hseyedinejad,2016/08/08 21:58:15+00,ADA,2024/06/27 20:40:41+00,,{9D5F70D3-32BD-4595-9820-E29BB5A7F33A},717
-8574561.04141283,4711725.09275619,Fair,,Yes,1,2030,2016,ADA_BusStopPt_718,hseyedinejad,2016/08/08 22:04:37+00,ADA,2024/06/27 20:40:41+00,,{34019D67-20FC-4A9A-91C7-5558D1F7E8AE},718
-8575255.15746043,4713680.64312062,Good,,Yes,1,2030,2016,ADA_BusStopPt_719,sbennett,2016/08/08 22:24:27+00,ADA,2024/06/27 20:40:41+00,,{457F0C7F-68AA-435E-98DE-88CB0D78BF67},719
-8572443.69178207,4697358.34130119,Good,,Yes,1,2030,2016,ADA_BusStopPt_720,jmohammad,2016/08/08 22:40:50+00,ADA,2024/06/27 20:40:41+00,,{B9F23D6C-9F24-4EA1-84ED-6C270314246A},720
-8572464.32341216,4696990.536141,Fair,,yes,1,2030,2016,ADA_BusStopPt_721,jmohammad,2016/08/08 22:57:04+00,ADA,2024/06/27 20:40:41+00,,{A763C024-8C90-4145-B00F-4093DADA844D},721
-8572466.61135796,4696979.29372489,Good,,y,5,2030,2016,ADA_BusStopPt_722,jmohammad,2016/08/08 22:57:41+00,ADA,2024/06/27 20:40:41+00,,{6E4ACF24-3A87-43C8-A2BA-A2205F3F49F5},722
-8572465.57476736,4696969.1944263,Good,,y,5,2030,2016,ADA_BusStopPt_723,jmohammad,2016/08/08 22:57:56+00,ADA,2024/06/27 20:40:41+00,,{78F6C240-7478-42F5-9F71-9FEC6E40957D},723
-8575630.27881139,4720344.82461748,,,,5,2030,2016,ADA_BusStopPt_724,pkhouri,2016/08/08 23:51:34+00,ADA,2024/06/27 20:40:41+00,,{07450A45-F05F-4C2C-9FD2-B3E439588A48},724
-8575233.63008923,4712459.38467753,Non-Compliant,,Yes,1,2030,2016,ADA_BusStopPt_725,sbennett,2016/08/09 00:31:30+00,ADA,2024/06/27 20:40:41+00,,{A54C8DC0-F12C-4653-B18A-7E9D73BB59CB},725
-8575233.28582636,4712456.76297497,Good,,,5,2030,2016,ADA_BusStopPt_726,sbennett,2016/08/09 00:32:08+00,ADA,2024/06/27 20:40:41+00,,{309EB218-0A0C-470E-9C11-432C34CE74A4},726
