X,Y,PUSHBUTTON_TYPE,INTERSECTION_ID,STATUS,ESTIMATED_YEAR_OF_IMPROVEMENT,YEAR_INSPECTED,GIS_ID,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE,SE_ANNO_CAD_DATA,GLOBALID,OBJECTID
-8575898.90249109,4708154.46057485,None,,1,2030,2016,ADA_APSPt_3162,dwilkins,2016/08/26 20:18:09+00,ADA,2024/06/27 20:42:58+00,,{5152EECB-A17E-4CDD-AA60-DE8DB006D114},3162
-8576423.36244346,4707695.4929987,Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_3163,,,ADA,2024/06/27 20:42:58+00,,{C7DB1CB1-BB6A-4674-968D-E11DF879A203},3163
-8577331.39616367,4707881.54956387,None,,1,2030,2016,ADA_APSPt_3164,pkhouri,2016/09/10 21:21:11+00,ADA,2024/06/27 20:42:58+00,,{D6AB0B23-AE68-495E-BEDD-155C03DA172F},3164
-8571652.45392627,4711148.93878244,None,,1,2030,2016,ADA_APSPt_3165,kshedrick,2016/08/15 17:39:12+00,ADA,2024/06/27 20:42:58+00,,{0F47AB6E-F176-431C-B578-9F0BC80A2832},3165
-8569094.03075685,4708711.34070739,None,,1,2030,2016,ADA_APSPt_3166,jmohammad,2016/08/18 19:38:51+00,ADA,2024/06/27 20:42:58+00,,{04908896-1594-4E24-BDBA-0472AB1DC9B4},3166
-8568716.69323815,4700324.51044135,Type B: 3-inch button (non-compliant),,1,2030,2016,ADA_APSPt_3167,jmohammad,2016/08/09 21:47:59+00,ADA,2024/06/27 20:42:58+00,,{51561198-F1B6-4190-8C8D-5C8ACEDB1530},3167
-8571112.34660683,4710315.06443639,None,,1,2030,2016,ADA_APSPt_3168,cwright,2016/08/18 23:32:29+00,ADA,2024/06/27 20:42:58+00,,{C4CF9840-0378-4CA2-8666-9165E5080E71},3168
-8567370.17560747,4704168.21312914,Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_3169,,,ADA,2024/06/27 20:42:58+00,,{F1C9C41F-CEA7-4F44-8DFE-F7A620491BB4},3169
-8575894.74296683,4708974.57168362,None,,1,2030,2016,ADA_APSPt_3170,pkhouri,2016/09/08 18:18:51+00,ADA,2024/06/27 20:42:58+00,,{409D8CDA-06A1-44DF-B0D7-DAD8E9BEC640},3170
-8577316.73546413,4707909.0040151,None,,1,2030,2016,ADA_APSPt_3171,pkhouri,2016/09/10 21:22:57+00,ADA,2024/06/27 20:42:58+00,,{34E54974-479F-4104-81BD-EDFB2A5E7425},3171
-8574021.13292287,4706620.26315523,None,,1,2030,2016,ADA_APSPt_3172,dwilkins,2016/09/16 06:46:08+00,ADA,2024/06/27 20:42:58+00,,{7EDBC808-616F-4598-9A6A-9435AB75993D},3172
-8567303.12728963,4701878.42317166,None,,1,2030,2016,ADA_APSPt_3173,cwright,2016/08/29 20:55:45+00,ADA,2024/06/27 20:42:58+00,,{46DFCE47-2963-484D-98C9-E3A420C6B30B},3173
-8574456.16798637,4713341.92323577,None,,1,2030,2016,ADA_APSPt_3174,,,ADA,2024/06/27 20:42:58+00,,{9577122C-76B3-4A94-9F93-4DC7D7EC4C19},3174
-8568442.80359644,4710004.98928361,None,,1,2030,2016,ADA_APSPt_3175,jmohammad,2016/08/16 08:07:40+00,ADA,2024/06/27 20:42:58+00,,{A3F3D22D-6770-4C4E-A1C2-F6F4BF3E8C37},3175
-8579437.93111452,4715404.49146041,None,,1,2030,2016,ADA_APSPt_3176,byohannes,2016/08/03 21:50:54+00,ADA,2024/06/27 20:42:58+00,,{143DD658-4FFE-458A-B8B9-1FBA3D63896B},3176
-8570791.64069282,4713166.64399542,None,,1,2030,2016,ADA_APSPt_3177,pkhouri,2016/08/25 21:35:59+00,ADA,2024/06/27 20:42:58+00,,{E8CB4BE8-4A71-411A-9440-3B39BC9B2535},3177
-8565337.33350988,4707683.04994227,None,,1,2030,2016,ADA_APSPt_3178,kshedrick,2016/08/09 16:38:27+00,ADA,2024/06/27 20:42:58+00,,{91A6D270-9C27-4BFE-9878-07587F74388D},3178
-8579472.82895595,4710090.08595575,None,,1,2030,2016,ADA_APSPt_3179,kshedrick,2016/09/16 08:26:08+00,ADA,2024/06/27 20:42:58+00,,{3863E616-7F43-4249-A8C8-8AAA925086EF},3179
-8576130.20007346,4708157.26715466,Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_3180,dwilkins,2016/08/26 20:08:13+00,ADA,2024/06/27 20:42:58+00,,{FD29EB10-C1F4-430B-BAD9-215423EF3EC5},3180
-8573727.08007427,4706622.08357672,None,,1,2030,2016,ADA_APSPt_3181,dwilkins,2016/09/16 08:55:10+00,ADA,2024/06/27 20:42:58+00,,{29FC6037-6450-4217-9A8E-B9B77B0416E9},3181
-8572587.33081174,4709260.15089486,None,,1,2030,2016,ADA_APSPt_3182,cwright,2016/08/22 17:17:18+00,ADA,2024/06/27 20:42:58+00,,{C333DBC1-D824-4457-8D07-9DB342D0D5AE},3182
-8572338.71977462,4709149.02838059,None,,1,2030,2016,ADA_APSPt_3183,cwright,2016/08/19 16:25:09+00,ADA,2024/06/27 20:42:58+00,,{3F757283-58B4-43DB-9F82-4F3E2662BC35},3183
-8573076.30190918,4713371.67764989,None,,1,2030,2016,ADA_APSPt_3184,sbennett,2016/08/17 21:37:09+00,ADA,2024/06/27 20:42:58+00,,{23E80F55-AD85-40F1-9845-4CD36C069EF9},3184
-8573804.30319044,4708724.73190778,None,,1,2030,2016,ADA_APSPt_3185,bblowe,2016/08/15 20:47:32+00,ADA,2024/06/27 20:42:58+00,,{68DCDDE1-6F19-4EEC-8C95-EDC6EFC43BB9},3185
-8576886.01701797,4710696.81906653,None,,1,2030,2016,ADA_APSPt_3186,hseyedinejad,2016/09/12 21:21:46+00,ADA,2024/06/27 20:42:58+00,,{28BD3A9E-EB8B-4B57-98CF-394718AD0089},3186
-8575648.53228452,4712032.00473406,None,,1,2030,2016,ADA_APSPt_3187,hseyedinejad,2016/08/11 22:24:15+00,ADA,2024/06/27 20:42:58+00,,{09FB8098-645B-4A0B-AA17-E11421783D05},3187
-8571680.71578306,4707373.98440318,None,,1,2030,2016,ADA_APSPt_3188,hseyedinejad,2016/08/12 22:24:08+00,ADA,2024/06/27 20:42:58+00,,{0F096732-D203-4269-9839-43D57FB08ABD},3188
-8573299.731976,4709262.9185083,None,,1,2030,2016,ADA_APSPt_3189,cwright,2016/08/23 20:46:13+00,ADA,2024/06/27 20:42:58+00,,{5105EE6A-4D62-4D53-A903-2F06D4899E46},3189
-8574626.3019838,4711191.02045239,None,,1,2030,2016,ADA_APSPt_3190,hseyedinejad,2016/08/08 19:27:52+00,ADA,2024/06/27 20:42:58+00,,{2F9DDFE5-4077-4978-83D6-6A29CFF8A319},3190
-8564256.83196024,4703625.1881868,None,,1,2030,2016,ADA_APSPt_3191,mkeke,2016/08/08 22:50:34+00,ADA,2024/06/27 20:42:58+00,,{911605A2-CE07-4C0B-97AD-D5948D27D563},3191
-8570747.67622023,4711026.64615545,Type B: 3-inch button (non-compliant),,1,2030,2016,ADA_APSPt_3192,kshedrick,2016/08/17 21:42:17+00,ADA,2024/06/27 20:42:58+00,,{2B8E17D7-ECD6-45E0-BA2F-92CA2B3F410B},3192
-8575232.94205764,4714276.00281688,None,,1,2030,2016,ADA_APSPt_3193,sbennett,2016/08/08 20:23:02+00,ADA,2024/06/27 20:42:58+00,,{3C172E54-90EC-4222-8CF3-1208A9B4135B},3193
-8568821.62866567,4703241.81825622,None,,1,2030,2016,ADA_APSPt_3194,sbennett,2016/09/06 20:23:00+00,ADA,2024/06/27 20:42:58+00,,{35111FC3-7F4E-4EAA-BBE6-575B65BD051C},3194
-8576234.3471975,4707403.38293833,None,,1,2030,2016,ADA_APSPt_3195,cwright,2016/09/13 19:48:25+00,ADA,2024/06/27 20:42:58+00,,{0557E7E5-8D3F-48BA-9E64-7C7729EAD374},3195
-8574914.14692929,4709593.18946902,None,,1,2030,2016,ADA_APSPt_3196,hseyedinejad,2016/09/06 20:00:51+00,ADA,2024/06/27 20:42:58+00,,{84C726C5-0C3A-4651-9D4B-B2921B4E368F},3196
-8575845.98792111,4707406.25900766,None,,1,2030,2016,ADA_APSPt_3197,cwright,2016/09/14 01:55:53+00,ADA,2024/06/27 20:42:58+00,,{B7171650-C3F1-43D3-A5F3-A40C7A6DF1C0},3197
-8564165.11185697,4704711.94107012,None,,1,2030,2016,ADA_APSPt_3198,mkeke,2016/08/08 17:47:41+00,ADA,2024/06/27 20:42:58+00,,{FFEEC1C9-0C58-457E-9B92-6AB442FC1040},3198
-8576232.25429511,4706256.32016029,Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_3199,sbennett,2016/09/08 20:50:46+00,ADA,2024/06/27 20:42:58+00,,{96E5C877-6475-4FC7-88B7-07E5549FB53F},3199
-8570674.43661717,4707399.53356091,None,,1,2030,2016,ADA_APSPt_3200,hseyedinejad,2016/08/18 00:08:43+00,ADA,2024/06/27 20:42:58+00,,{7658D2A7-803A-4D7A-8B67-9C9FED274831},3200
-8574052.86962688,4708188.42708748,None,,1,2030,2016,ADA_APSPt_3201,bblowe,2016/08/15 19:49:40+00,ADA,2024/06/27 20:42:58+00,,{8A1A473F-29B3-487B-A273-04A077B35DBA},3201
-8579609.09422211,4711310.17847897,None,,1,2030,2016,ADA_APSPt_3202,bblowe,2016/08/23 21:08:05+00,ADA,2024/06/27 20:42:58+00,,{174C9977-E477-4539-AEC9-2280F9AC79D7},3202
-8572969.1009492,4706604.93919618,None,,1,2030,2016,ADA_APSPt_3203,dwilkins,2016/08/26 19:23:46+00,ADA,2024/06/27 20:42:58+00,,{C67185AC-028E-4424-AD7C-34702233AC35},3203
-8569271.97540288,4708176.0366447,Type A : Old version (non-compliant),,1,2030,2016,ADA_APSPt_3204,jmohammad,2016/08/26 16:11:50+00,ADA,2024/06/27 20:42:58+00,,{264B85EC-F59E-4926-A1C7-881EDBC01AE3},3204
-8574534.03969001,4718732.67951993,None,,1,2030,2016,ADA_APSPt_3205,,,ADA,2024/06/27 20:42:58+00,,{CB74FF9D-E770-4510-B87E-51183C09C15D},3205
-8570650.7515924,4706929.18282888,None,,1,2030,2016,ADA_APSPt_3206,hseyedinejad,2016/08/18 00:32:18+00,ADA,2024/06/27 20:42:58+00,,{97EEAA28-58AE-4979-A76E-DA988CD7C681},3206
-8575475.24286857,4707697.35830177,Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_3207,dwilkins,2016/09/08 08:37:52+00,ADA,2024/06/27 20:42:58+00,,{81713903-7563-4426-9601-45CF0DA74D06},3207
-8574280.89446772,4712238.37921633,Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_3208,,,ADA,2024/06/27 20:42:58+00,,{5F9FD5F1-1344-4EED-BD77-34C2949451AB},3208
-8574039.84865803,4709379.00856894,None,,5,2030,2016,ADA_APSPt_3209,hseyedinejad,2016/09/08 22:34:18+00,ADA,2024/06/27 20:42:58+00,,{1C9707DA-9797-4D17-BAE9-89734873955F},3209
-8572948.0039231,4707733.9953733,None,,1,2030,2016,ADA_APSPt_3210,bblowe,2016/08/18 06:21:24+00,ADA,2024/06/27 20:42:58+00,,{88561E53-0A2B-4C46-8C35-AE391DAD8B64},3210
-8576041.70962699,4707910.80152006,Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_3211,dwilkins,2016/09/09 07:25:58+00,ADA,2024/06/27 20:42:58+00,,{2315CF85-C50D-4F89-8C62-CA010E5D45AA},3211
-8571160.61863385,4705130.95672074,None,,1,2030,2016,ADA_APSPt_3212,dwilkins,2016/08/12 22:13:37+00,ADA,2024/06/27 20:42:58+00,,{A6CFCA3F-F70B-4BFB-8634-A05A3399C8C6},3212
-8566887.20866153,4701943.30259113,None,,1,2030,2016,ADA_APSPt_3213,cwright,2016/08/29 21:29:48+00,ADA,2024/06/27 20:42:58+00,,{CC31ADCF-7940-445F-B587-CC9375B6FDBE},3213
-8570650.80152447,4706203.88997953,None,,1,2030,2016,ADA_APSPt_3214,HSEYEDINEJAD,2016/08/18 18:02:44+00,ADA,2024/06/27 20:42:58+00,,{3FBF4458-EF4A-4F49-A903-282CDDE74A9B},3214
-8575659.26901993,4718104.16835272,None,,1,2030,2016,ADA_APSPt_3215,,,ADA,2024/06/27 20:42:58+00,,{A1923FEB-F779-4165-9AE4-2494D4B4A88F},3215
-8569235.24982989,4713825.87576605,None,,1,2030,2016,ADA_APSPt_3216,pkhouri,2016/08/20 01:37:38+00,ADA,2024/06/27 20:42:58+00,,{49465B89-5B59-4C83-9896-84FE4E678298},3216
-8577120.07622252,4707695.45001945,Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_3217,cbarreto,2017/02/23 18:11:42+00,ADA,2024/06/27 20:42:58+00,,{DC2D56C6-4A1F-4048-B50C-1E2DABDC4D5E},3217
-8568943.00873617,4712089.80127829,None,,1,2030,2016,ADA_APSPt_3218,kshedrick,2016/08/12 17:18:02+00,ADA,2024/06/27 20:42:58+00,,{57C144D7-AB40-496C-9980-8A2B341AF7E3},3218
-8567883.87519747,4703313.43801959,Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_3219,,,ADA,2024/06/27 20:42:58+00,,{FD424163-2930-4962-B025-D5CEF0861BC1},3219
-8572969.2892047,4708956.63760823,None,,1,2030,2016,ADA_APSPt_3220,bblowe,2016/08/17 04:15:45+00,ADA,2024/06/27 20:42:58+00,,{6A8F9BD4-DE7A-4AEC-8B8E-52F03616CCF4},3220
-8580784.6052657,4715194.08637633,Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_3221,mquach,2016/07/19 17:11:00+00,ADA,2024/06/27 20:42:58+00,,{ACF429C8-9F79-4090-931B-BA1A2C0BF837},3221
-8571411.53207675,4704981.08311797,None,,1,2030,2016,ADA_APSPt_3222,dwilkins,2016/08/25 06:13:57+00,ADA,2024/06/27 20:42:58+00,,{5F272224-0CA7-44B4-B92C-16DD3FDCC7A4},3222
-8576445.1938793,4707908.53053434,None,,1,2030,2016,ADA_APSPt_3223,cwright,2016/09/14 21:56:06+00,ADA,2024/06/27 20:42:58+00,,{C62F9F16-1800-403B-BDB9-4502C06750D5},3223
-8574511.15413392,4706793.42695275,None,,1,2030,2016,ADA_APSPt_3224,dwilkins,2016/09/15 08:57:31+00,ADA,2024/06/27 20:42:58+00,,{67BDF1AA-C440-4B7B-BFC2-5C5CF4DAF0F1},3224
-8575126.99502061,4705339.48417963,None,,1,2030,2016,ADA_APSPt_3225,dwilkins,2016/08/30 20:41:13+00,ADA,2024/06/27 20:42:58+00,,{25B8A706-94A1-456B-83AD-0A325CBB3589},3225
-8576638.79768881,4706599.56843029,None,,1,2030,2016,ADA_APSPt_3226,sbennett,2016/09/09 21:31:05+00,ADA,2024/06/27 20:42:58+00,,{016A15A4-0C13-4C70-8582-E42096EB2820},3226
-8574883.17854044,4707877.63190841,None,,1,2030,2016,ADA_APSPt_3227,cwright,2016/09/15 18:08:38+00,ADA,2024/06/27 20:42:58+00,,{8DD6A18F-DD9F-4808-A458-3C0D70298541},3227
-8571797.80192585,4716643.76351592,None,,1,2030,2016,ADA_APSPt_3228,mquach,2016/08/04 19:11:13+00,ADA,2024/06/27 20:42:58+00,,{225CCCE3-7B37-4572-BD90-EB65FA2F9585},3228
-8575667.688033,4713337.44721065,None,,1,2030,2016,ADA_APSPt_3229,,,ADA,2024/06/27 20:42:58+00,,{8E4DDDF9-1DC4-4DAD-BA04-E5E5F85C912F},3229
-8573631.77239132,4710399.81666538,Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_3230,sbennett,2016/08/16 16:55:06+00,ADA,2024/06/27 20:42:58+00,,{B32FB948-5069-4CA1-AEAA-03BFCF8D0793},3230
-8574258.10693816,4706627.98058739,None,,1,2030,2016,ADA_APSPt_3231,dwilkins,2016/09/15 10:58:46+00,ADA,2024/06/27 20:42:58+00,,{CF370993-400B-49DA-96BC-9AE97AE6FD73},3231
-8571873.36480693,4715531.4240827,None,,1,2030,2016,ADA_APSPt_3232,mkeke,2016/08/11 17:39:31+00,ADA,2024/06/27 20:42:58+00,,{9A7F58A1-1E6B-4AA2-9FF0-0188E65574E6},3232
-8569063.27450522,4705165.03099152,None,,1,2030,2016,ADA_APSPt_3233,dwilkins,2016/08/17 04:13:44+00,ADA,2024/06/27 20:42:58+00,,{E9D01929-8ACC-4D13-9E2F-D11397720690},3233
-8572591.34547598,4708914.83740736,None,,1,2030,2016,ADA_APSPt_3234,cwright,2016/08/22 16:37:03+00,ADA,2024/06/27 20:42:58+00,,{8DA7469A-A351-4929-941D-AD19E0DDBB9A},3234
-8571682.05551715,4707400.27928656,None,,1,2030,2016,ADA_APSPt_3235,hseyedinejad,2016/08/12 22:26:01+00,ADA,2024/06/27 20:42:58+00,,{C4F19EF6-A8BF-42C3-A9A6-598EED56FD02},3235
-8570609.62288664,4703548.35051151,Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_3236,,,ADA,2024/06/27 20:42:58+00,,{5B670599-81CE-4C26-987A-F243C354C909},3236
-8575138.61459418,4709579.62420346,None,,1,2030,2016,ADA_APSPt_3237,mquach,2016/08/03 21:47:04+00,ADA,2024/06/27 20:42:58+00,,{711426BB-2B00-4BCC-9C90-11885A5D45E2},3237
-8570281.66227164,4706229.66830849,None,,1,2030,2016,ADA_APSPt_3238,hseyedinejad,2016/08/18 22:28:43+00,ADA,2024/06/27 20:42:58+00,,{E82037B9-F3C4-48C5-8386-21A99DF437A4},3238
-8575172.56092674,4709572.10407692,None,,1,2030,2016,ADA_APSPt_3239,sbennett,2016/08/30 19:31:13+00,ADA,2024/06/27 20:42:58+00,,{A76E6D77-539E-43C9-A674-FF2D6BAF2F94},3239
-8583381.6525342,4711480.26843664,None,,1,2030,2016,ADA_APSPt_3240,mkeke,2016/09/04 02:28:49+00,ADA,2024/06/27 20:42:58+00,,{DC0072E9-AA37-4CDF-9337-25B69B66E6FE},3240
-8570328.92389815,4706204.94786869,None,,1,2030,2016,ADA_APSPt_3241,hseyedinejad,2016/08/18 22:32:01+00,ADA,2024/06/27 20:42:58+00,,{C0AFE1EF-8027-4878-9B09-42F3FABF1A7E},3241
-8573113.05151788,4706781.89094056,None,,1,2030,2016,ADA_APSPt_3242,dwilkins,2016/08/26 17:37:25+00,ADA,2024/06/27 20:42:58+00,,{BAF3A4C0-5306-4A0C-9B11-562866F66238},3242
-8567866.70194027,4703342.45280509,Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_3243,,,ADA,2024/06/27 20:42:58+00,,{3D53780F-4A1D-482C-A2FD-FFF3CA3C9482},3243
-8574534.62292848,4709571.26349465,None,,1,2030,2016,ADA_APSPt_3244,sbennett,2016/08/30 20:17:46+00,ADA,2024/06/27 20:42:58+00,,{7A6FC1A0-453A-480E-B70A-9E0E982D7E8E},3244
-8574896.41475672,4710309.82379064,None,,1,2030,2016,ADA_APSPt_3245,hseyedinejad,2016/08/09 00:47:26+00,ADA,2024/06/27 20:42:58+00,,{0F55682D-8C03-41B0-B1A8-16230840F61E},3245
-8570353.26734583,4710503.73723217,None,,1,2030,2016,ADA_APSPt_3246,cwright,2016/08/17 20:51:18+00,ADA,2024/06/27 20:42:58+00,,{CD211E0A-8B8E-4E7A-965D-310BAECB8B63},3246
-8571984.76560029,4706625.61437831,None,,1,2030,2016,ADA_APSPt_3247,dwilkins,2016/08/19 17:29:41+00,ADA,2024/06/27 20:42:58+00,,{A455E2A3-3209-4C95-9C07-93BE9CAA8005},3247
-8574921.30753705,4707883.80534549,None,,1,2030,2016,ADA_APSPt_3248,cwright,2016/09/15 18:03:22+00,ADA,2024/06/27 20:42:58+00,,{64CBA59E-5A0C-43C8-B527-885773A32B00},3248
-8573262.00663565,4717376.38558492,None,,1,2030,2016,ADA_APSPt_3249,mkeke,2016/08/12 20:29:19+00,ADA,2024/06/27 20:42:58+00,,{26C71E65-C197-4FD8-AC42-D0421687B7C1},3249
-8564435.36531658,4703544.28336523,None,,1,2030,2016,ADA_APSPt_3250,mkeke,2016/08/08 16:21:39+00,ADA,2024/06/27 20:42:58+00,,{B38590B5-9792-4335-898F-8A437216F4D2},3250
-8579248.09285361,4709801.33099769,None,,1,2030,2016,ADA_APSPt_3251,kshedrick,2016/09/01 18:16:24+00,ADA,2024/06/27 20:42:58+00,,{285117E1-899F-43F6-8176-C0759D5CF5EE},3251
-8574901.5499988,4712533.29737163,None,,1,2030,2016,ADA_APSPt_3252,hseyedinejad,2016/09/12 18:18:18+00,ADA,2024/06/27 20:42:58+00,,{81DE0284-F239-4B97-BB18-2AE1974D69B2},3252
-8571653.4402798,4711003.75743798,None,,1,2030,2016,ADA_APSPt_3253,kshedrick,2016/08/15 17:31:56+00,ADA,2024/06/27 20:42:58+00,,{C0CA824C-E348-4C46-8108-6C044225009A},3253
-8562794.10878241,4705910.38917685,Type A : Old version (non-compliant),,1,2030,2016,ADA_APSPt_3254,,,ADA,2024/06/27 20:42:58+00,,{2EFFDBC4-C1EA-4DFD-BC51-06E2AF49483F},3254
-8579991.94538096,4716632.78460704,None,,1,2030,2016,ADA_APSPt_3255,byohannes,2016/08/03 18:25:43+00,ADA,2024/06/27 20:42:58+00,,{0403D6CA-A7F4-4B4C-AEE5-E0A9F5145382},3255
-8574253.90136907,4706252.18928574,None,,1,2030,2016,ADA_APSPt_3256,dwilkins,2016/09/15 22:04:40+00,ADA,2024/06/27 20:42:58+00,,{11328381-A1B7-4705-92BB-28D751048ED8},3256
-8581528.80304487,4712286.03396673,None,,1,2030,2016,ADA_APSPt_3257,kshedrick,2016/08/26 15:51:12+00,ADA,2024/06/27 20:42:58+00,,{F2FF2250-62B9-4AD3-93E1-88D2BD8908F5},3257
-8570640.03053377,4705592.73158663,Type A : Old version (non-compliant),,1,2030,2016,ADA_APSPt_3258,dwilkins,2016/08/18 06:21:50+00,ADA,2024/06/27 20:42:58+00,,{39203208-DA8F-41F1-A9DF-B1CF014B32F7},3258
-8571053.13420489,4705071.59978609,None,,1,2030,2016,ADA_APSPt_3259,dwilkins,2016/08/12 22:10:11+00,ADA,2024/06/27 20:42:58+00,,{3B8413C3-A0FF-4361-B17D-CC8EA80903B2},3259
-8569339.78966557,4712111.13725951,None,,1,2030,2016,ADA_APSPt_3260,kshedrick,2016/08/12 17:13:42+00,ADA,2024/06/27 20:42:58+00,,{1E380C69-2C47-4DD0-AEEF-20799F78053A},3260
-8566964.71465191,4702867.94147307,Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_3261,,,ADA,2024/06/27 20:42:58+00,,{7901024A-84BA-4918-9E70-288CE3EB1329},3261
-8571984.41654174,4706652.30473484,None,,1,2030,2016,ADA_APSPt_3262,hseyedinejad,2016/08/15 20:15:29+00,ADA,2024/06/27 20:42:58+00,,{E074A90B-6DB8-498A-ADB8-175DAB398296},3262
-8571244.32153405,4714903.0700849,Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_3263,pkhouri,2016/08/29 20:15:38+00,ADA,2024/06/27 20:42:58+00,,{2371B423-780B-4408-957B-6D089F52BD18},3263
-8574915.19264913,4710304.78171615,None,,1,2030,2016,ADA_APSPt_3264,hseyedinejad,2016/09/02 17:53:41+00,ADA,2024/06/27 20:42:58+00,,{2DAB230D-4C6E-4B27-9B28-E71BB4D35C0A},3264
-8578952.03313534,4716081.24673652,Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_3265,Esri_Anonymous,2016/07/11 17:59:02+00,ADA,2024/06/27 20:42:58+00,,{DA7EC88A-A8AE-45EB-B1EF-7C18DC590C56},3265
-8566183.05662426,4702454.56694937,Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_3266,byohannes,2016/08/16 20:26:30+00,ADA,2024/06/27 20:42:58+00,,{4623A7E5-589A-4F2A-9D40-ACD97A82B653},3266
-8572426.03707497,4709677.32864824,None,,1,2030,2016,ADA_APSPt_3267,cwright,2016/08/19 17:52:20+00,ADA,2024/06/27 20:42:58+00,,{65F3200D-FD49-49B2-BA94-7A06D1AEE7F7},3267
-8569060.73154289,4705140.2197227,None,,1,2030,2016,ADA_APSPt_3268,dwilkins,2016/08/17 04:14:00+00,ADA,2024/06/27 20:42:58+00,,{40F8F51D-69B1-422E-8B0A-03145F6B14D0},3268
-8574624.96160855,4707102.40239572,None,,1,2030,2016,ADA_APSPt_3269,dwilkins,2016/09/14 09:55:13+00,ADA,2024/06/27 20:42:58+00,,{AFD293B9-081C-4AB2-B1DA-A3B1DF3E7CB3},3269
-8576247.31000591,4708722.87065552,None,,1,2030,2016,ADA_APSPt_3270,hseyedinejad,2016/09/12 23:17:02+00,ADA,2024/06/27 20:42:58+00,,{0ED5AB07-08E0-4DEC-8C38-3C2CCFC7498F},3270
-8574736.28306359,4707878.05824186,None,,1,2030,2016,ADA_APSPt_3271,cwright,2016/09/15 18:20:42+00,ADA,2024/06/27 20:42:58+00,,{7F6A8CB9-D88A-425D-B4C6-C01E4E8B8979},3271
-8575176.90636012,4707537.11044595,None,,1,2030,2016,ADA_APSPt_3272,dwilkins,2016/09/13 10:21:48+00,ADA,2024/06/27 20:42:58+00,,{5D1EC840-6CD0-4CD5-8594-C61E958BA3A3},3272
-8573113.53116974,4706824.13941012,None,,1,2030,2016,ADA_APSPt_3273,dwilkins,2016/08/26 17:36:28+00,ADA,2024/06/27 20:42:58+00,,{E2CDF212-12AB-4FE8-8E27-A72974662A52},3273
-8575637.71658211,4717807.42100599,Type B: 3-inch button (non-compliant),,1,2030,2016,ADA_APSPt_3274,,,ADA,2024/06/27 20:42:58+00,,{A80EE5DF-AB38-4C15-9008-F89A6A4160A4},3274
-8574878.21367387,4708159.73637589,None,,1,2030,2016,ADA_APSPt_3275,bblowe,2016/08/12 17:19:11+00,ADA,2024/06/27 20:42:58+00,,{A4F815ED-1D65-43D9-B5D9-9462F85D1693},3275
-8571341.64877435,4699217.27317941,None,,1,2030,2016,ADA_APSPt_3276,jmohammad,2016/08/09 17:58:42+00,ADA,2024/06/27 20:42:58+00,,{5E73E0C5-6033-4A29-9E71-3A66B372F2CD},3276
-8573825.16293259,4705461.05981878,None,,1,2030,2016,ADA_APSPt_3277,dwilkins,2016/09/01 06:34:41+00,ADA,2024/06/27 20:42:58+00,,{B07F4062-A47D-417C-B9F3-FB546AE42544},3277
-8575474.55021649,4710089.75192671,Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_3278,hseyedinejad,2016/08/10 21:01:43+00,ADA,2024/06/27 20:42:58+00,,{96A40711-CC8E-4AEF-B3A1-495F4C53E0DA},3278
-8567019.54965639,4701264.73356633,Type A : Old version (non-compliant),,1,2030,2016,ADA_APSPt_3279,cwright,2016/09/06 16:55:39+00,ADA,2024/06/27 20:42:58+00,,{B6472BF1-CEBC-4951-AC5B-5F68C46FC5AD},3279
-8575176.59290865,4706967.17551042,None,,1,2030,2016,ADA_APSPt_3280,sbennett,2016/09/13 17:55:44+00,ADA,2024/06/27 20:42:58+00,,{87CF0666-9678-43B1-9E32-74A8A42067A6},3280
-8571121.18559538,4708734.85323207,None,,5,2030,2016,ADA_APSPt_3281,jmohammad,2016/08/25 20:32:05+00,ADA,2024/06/27 20:42:58+00,,{D054774E-C8BF-4FE8-8249-E56EB0210F04},3281
